Date,Adj Close,Close,High,Low,Open,Volume
2006-01-13,55.97450256347656,56.810001373291016,60.0,31.0,31.0,90750060
2006-01-16,60.71376037597656,61.619998931884766,67.66000366210938,60.400001525878906,63.02000045776367,53756775
2006-01-17,56.73318099975586,57.58000183105469,63.560001373291016,54.619998931884766,62.34000015258789,40143985
2006-01-18,59.29494094848633,60.18000030517578,61.58000183105469,57.630001068115234,59.599998474121094,39825365
2006-01-19,58.910675048828125,59.790000915527344,61.47999954223633,58.95000076293945,60.400001525878906,12290525
2006-01-20,60.56596374511719,61.470001220703125,63.279998779296875,58.650001525878906,59.400001525878906,13484825
2006-01-23,58.87126159667969,59.75,62.13999938964844,59.400001525878906,61.15999984741211,7483325
2006-01-24,59.31464385986328,60.20000076293945,62.279998779296875,59.79999923706055,59.79999923706055,7924040
2006-01-25,57.48200225830078,58.34000015258789,61.119998931884766,57.81999969482422,60.400001525878906,5039145
2006-01-27,57.81700134277344,58.68000030517578,60.970001220703125,58.060001373291016,58.7599983215332,6996570
2006-01-30,55.609947204589844,56.439998626708984,59.400001525878906,56.20000076293945,58.599998474121094,1824180
2006-01-31,55.343910217285156,56.16999816894531,58.18000030517578,55.84000015258789,56.599998474121094,2154865
2006-02-01,53.49156188964844,54.290000915527344,57.52000045776367,53.0,56.380001068115234,2341190
2006-02-02,52.64421463012695,53.43000030517578,55.189998626708984,52.849998474121094,54.79999923706055,1351465
2006-02-03,51.471710205078125,52.2400016784668,53.97999954223633,50.79999923706055,53.880001068115234,1495165
2006-02-06,53.46200180053711,54.2599983215332,55.08000183105469,52.79999923706055,53.400001525878906,1138830
2006-02-07,53.048179626464844,53.84000015258789,54.779998779296875,53.33000183105469,54.599998474121094,874460
2006-02-08,51.08744812011719,51.849998474121094,53.959999084472656,51.25,53.400001525878906,507155
2006-02-10,55.42273712158203,56.25,58.599998474121094,51.0099983215332,51.599998474121094,4008155
2006-02-13,60.546260833740234,61.45000076293945,61.900001525878906,54.970001220703125,56.599998474121094,9884135
2006-02-14,57.20612335205078,58.060001373291016,62.369998931884766,57.04999923706055,61.20000076293945,3340790
2006-02-15,57.50170135498047,58.36000061035156,59.400001525878906,56.56999969482422,58.45000076293945,1773880
